nome_cientifico,nome_popular,grupo,status_iucn,bioma,bioma_principal,habitat_afetado_pct,latitude,longitude,estado,ano,mes
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.334791,-56.797064,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.337882,-56.70427,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.386756,-56.77486,Mato Grosso do Sul,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.387177,-56.798152,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.587672,-56.70229,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.53537,-56.195735,Mato Grosso do Sul,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.227505,-56.768885,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.295703,-56.671319,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.287313,-56.67044,Mato Grosso do Sul,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.289796,-56.619097,Mato Grosso do Sul,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.342279,-56.697272,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.881729,-55.26539,Mato Grosso do Sul,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.301527,-56.612839,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.230902,-56.673477,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.325548,-56.660629,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.284029,-56.649091,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.210886,-56.647366,Mato Grosso do Sul,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.209606,-56.654024,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.26192,-56.70855,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.39343,-56.625621,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.31125,-56.691358,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.375875,-56.776967,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.373679,-56.682476,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.351605,-56.794818,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.295817,-56.751849,Mato Grosso do Sul,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.349653,-56.682308,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.219481,-56.785955,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.708825,-57.257964,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.181889,-48.941521,Goiás,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.320192,-56.612852,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.20317,-56.7604,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.276289,-56.77961,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.283235,-56.751053,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.319781,-56.615051,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.387754,-56.666739,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.352544,-56.722389,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.20533,-56.736283,Mato Grosso,2024.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-14.886039,-45.90695,Bahia,2024.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-13.145738,-52.483162,Mato Grosso,2024.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.830813,-56.013966,Mato Grosso,2024.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.882508,-56.102221,Mato Grosso,2024.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-22.664578,-52.013998,São Paulo,2024.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-14.510346,-48.536989,Goiás,2023.0,2.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.20022,-56.77179,Mato Grosso,2023.0,2.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.331826,-56.78122,Mato Grosso do Sul,2023.0,3.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-11.495582,-49.679913,Tocantins,2023.0,4.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.455443,-56.849736,Mato Grosso,2023.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.486376,-56.82625,Mato Grosso,2023.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.53905,-56.832509,Mato Grosso do Sul,2023.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.253866,-55.357461,Mato Grosso do Sul,2023.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.586993,-56.299907,Mato Grosso do Sul,2023.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.568352,-56.132558,Mato Grosso do Sul,2023.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.088385,-49.021202,Goiás,2023.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.204747,-55.278028,Mato Grosso do Sul,2023.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.247979,-56.698126,Mato Grosso do Sul,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.40979,-57.015949,Mato Grosso do Sul,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.330492,-56.731297,Mato Grosso,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.393936,-56.553378,Mato Grosso do Sul,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.369622,-56.765627,Mato Grosso,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.348732,-56.658549,Mato Grosso,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.296556,-56.756706,Mato Grosso,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.369855,-56.796547,Mato Grosso,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.316678,-56.764566,Mato Grosso,2023.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.515056,-56.24144,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.740924,-57.240335,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-13.487394,-56.578445,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.585148,-56.052885,Mato Grosso do Sul,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.253352,-56.672228,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.922752,-56.891293,Mato Grosso do Sul,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.275112,-56.608496,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.293967,-56.767846,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.259712,-56.605649,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.323304,-56.690791,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.214177,-56.731937,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.240623,-56.648526,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.316427,-56.707494,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.30934,-56.758104,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.291445,-56.602508,Mato Grosso do Sul,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.623381,-55.938015,Mato Grosso do Sul,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.636722,-55.839454,Mato Grosso do Sul,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.269598,-56.691738,Mato Grosso do Sul,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.488288,-56.679985,Mato Grosso do Sul,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.311914,-56.749493,Mato Grosso,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.339366,-56.795287,Mato Grosso do Sul,2023.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.207744,-56.784672,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.37062,-56.678313,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.310611,-56.756032,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.338866,-56.779095,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.302957,-56.680894,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.334788,-56.61011,Mato Grosso do Sul,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.32236,-56.744768,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.29263,-56.61638,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.230625,-56.746383,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.709009,-56.082664,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.39061,-56.758274,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.621614,-56.013481,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.384452,-56.745512,Mato Grosso do Sul,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.235004,-56.680556,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.298632,-56.695357,Mato Grosso do Sul,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.302323,-56.624779,Mato Grosso do Sul,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.387533,-56.604388,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.372339,-56.757689,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.538554,-57.092408,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.202497,-56.622366,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.264374,-56.675702,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.229273,-56.649868,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.356344,-56.62449,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.877205,-56.332884,Mato Grosso do Sul,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.815699,-56.355683,Mato Grosso do Sul,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.241924,-56.661031,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.346622,-56.68061,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.308048,-56.623208,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.389762,-56.64624,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.437197,-56.681879,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.329221,-56.553551,Mato Grosso do Sul,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.320302,-56.689616,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.276063,-56.768795,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.320343,-56.708602,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.395844,-56.699358,Mato Grosso do Sul,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.180455,-56.729263,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.002972,-56.727473,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.027036,-56.701774,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.163584,-56.621648,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.143119,-56.684706,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.081106,-56.72757,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.012811,-56.658674,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.195656,-56.675342,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.181342,-56.692884,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.067787,-56.712106,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.054332,-56.78931,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.106703,-56.6372,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.186819,-56.702362,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.056507,-56.710717,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.133569,-56.703517,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.154153,-56.75164,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.17486,-56.621186,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.050163,-56.794264,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.102676,-56.686673,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.1783,-56.74077,Mato Grosso,2023.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.382976,-56.621767,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.29127,-56.771689,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.394157,-56.619613,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.323353,-56.66718,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.271672,-56.66766,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.207039,-56.746425,Mato Grosso do Sul,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.311754,-56.706997,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.720167,-56.961198,Mato Grosso do Sul,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.286769,-56.658197,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.715376,-56.822523,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.269907,-56.719047,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.451269,-56.785327,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.371216,-56.771446,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.27,-56.766546,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.315236,-56.717823,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.234022,-56.619648,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.363554,-56.744544,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.368289,-56.671677,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.296448,-56.708531,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.3317,-56.720186,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.257052,-56.626818,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.300758,-56.708403,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.33058,-56.6604,Mato Grosso,2023.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.35306,-56.623433,Mato Grosso,2023.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.212443,-56.640733,Mato Grosso,2023.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.273118,-56.745643,Mato Grosso,2023.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.399879,-56.721052,Mato Grosso,2023.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.941277,-56.261468,Mato Grosso do Sul,2023.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-22.938447,-53.725375,Mato Grosso do Sul,2023.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.241795,-56.588874,Mato Grosso do Sul,2023.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.482418,-48.339022,Goiás,2022.0,2.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-9.6982,-47.058707,Tocantins,2022.0,2.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-22.410547,-47.704473,São Paulo,2022.0,3.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.589127,-48.237649,Goiás,2022.0,3.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.588509,-48.38582,Goiás,2022.0,4.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.266674,-56.740402,Mato Grosso do Sul,2022.0,4.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.547726,-56.87419,Mato Grosso do Sul,2022.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.264461,-56.630124,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.445686,-56.397458,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.528187,-48.398542,Goiás,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.268332,-56.679285,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.223703,-56.717365,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.365605,-56.773901,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.850078,-56.377803,Mato Grosso do Sul,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.842741,-56.331678,Mato Grosso do Sul,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.084349,-56.75937,Mato Grosso do Sul,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.277006,-56.675389,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.268964,-56.637863,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.372255,-56.608627,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.227381,-56.650878,Mato Grosso,2022.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.248685,-56.677887,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.394127,-56.65494,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.345523,-56.518301,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.243918,-56.607217,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.355662,-56.731125,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.397826,-56.652839,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.227705,-56.75821,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.383834,-56.702663,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.223466,-56.633883,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.22547,-54.168724,Mato Grosso,2022.0,7.0
