ano,mes,estacao_codigo,temp_max_c,temp_min_c,umidade_min_pct,precipitacao_mm
2022,2,A430,24.09,18.92,40.29,6.0
2022,2,A431,28.62,26.83,73.11,11.0
2022,2,A432,,,,0.0
2022,2,A433,30.0,23.04,38.86,5.0
2022,2,A434,25.4,22.56,9.0,26.0
2022,2,A435,,,,0.0
2022,2,A436,30.77,24.08,32.54,0.0
2022,2,A437,,,,0.0
2022,2,A438,29.33,25.33,,81.0
2022,2,A439,28.79,23.74,43.68,50.0
2022,2,A440,,,,0.0
2022,2,A441,28.8,23.44,45.09,0.0
2022,2,A442,32.23,25.88,33.82,1.0
2022,2,A443,,,,0.0
2022,2,A444,28.71,24.19,58.59,0.0
2022,2,A445,,,,0.0
2022,2,A446,29.58,23.24,40.29,0.0
2022,2,A447,,,,0.0
2022,2,A448,32.18,26.27,37.29,0.0
2022,2,A449,,,,0.0
2022,2,A450,,,,0.0
2022,2,A451,,,,0.0
2022,2,A452,27.82,21.68,54.89,39.0
2022,2,A453,33.0,27.0,38.67,0.0
2022,2,A455,,,,0.0
2022,2,A456,28.72,25.85,64.43,7.0
2022,2,A458,30.38,22.86,36.82,0.0
2022,2,A502,21.61,18.48,55.0,69.0
2022,2,A505,22.82,19.73,52.89,0.0
2022,2,A506,26.74,22.0,43.86,15.0
2022,2,A507,25.68,21.52,49.04,30.0
2022,2,A508,30.67,24.96,39.14,0.0
2022,2,A509,19.67,15.84,49.07,29.0
2022,2,A510,23.79,20.04,58.39,26.0
2022,2,A511,26.0,21.14,60.14,27.0
2022,2,A512,28.04,23.43,46.29,49.0
2022,2,A513,23.38,18.81,63.29,77.0
2022,2,A514,24.73,19.42,52.82,67.0
2022,2,A515,24.38,19.63,55.21,19.0
2022,2,A516,25.5,20.48,52.11,47.0
2022,2,A517,27.15,22.64,56.61,20.0
2022,2,A518,23.04,19.26,65.32,129.0
2022,2,A519,26.59,23.0,47.14,35.0
2022,2,A520,27.68,21.08,48.5,67.0
2022,2,A521,23.79,20.2,53.14,48.0
2022,2,A522,27.58,23.33,42.04,37.0
2022,2,A523,23.95,18.44,55.21,58.0
2022,2,A524,27.86,22.67,56.25,0.0
2022,2,A525,25.18,20.42,50.11,29.0
2022,2,A526,27.12,21.48,47.0,27.0
2022,2,A527,21.0,,55.0,0.0
2022,2,A528,24.12,20.59,54.39,33.0
2022,2,A529,24.0,19.11,53.39,16.0
2022,2,A530,23.77,18.26,40.0,62.0
2022,2,A531,22.19,16.65,59.75,35.0
2022,2,A532,29.56,23.14,51.75,18.0
2022,2,A533,25.54,19.71,54.79,20.0
2022,2,A534,28.17,23.72,53.25,24.0
2022,2,A535,25.68,20.27,53.57,91.0
2022,2,A536,25.45,21.2,54.07,124.0
2022,2,A537,21.4,17.71,59.54,84.0
2022,2,A538,25.48,21.15,50.89,85.0
2022,2,A539,28.41,23.36,49.36,15.0
2022,2,A540,28.69,23.19,50.57,37.0
2022,2,A541,24.31,19.5,57.41,0.0
2022,2,A542,26.38,21.92,52.96,41.0
2022,2,A543,,,,0.0
2022,2,A544,,,,0.0
2022,2,A545,27.23,23.0,48.57,53.0
2022,2,A546,,,,0.0
2022,2,A547,29.38,23.83,62.36,61.0
2022,2,A548,24.27,20.0,53.5,0.0
2022,2,A549,27.32,21.24,45.0,6.0
2022,2,A550,31.12,23.92,44.36,4.0
2022,2,A551,25.04,20.22,49.14,25.0
2022,2,A552,26.96,22.35,45.0,46.0
2022,2,A553,24.35,20.58,53.61,61.0
2022,2,A554,28.35,23.54,53.14,68.0
2022,2,A555,22.72,18.54,59.68,35.0
2022,2,A556,24.79,20.08,58.07,48.0
2022,2,A557,28.8,23.81,53.18,25.0
2022,2,A559,26.67,22.56,59.11,2.0
2022,2,A560,26.28,20.62,55.11,33.0
2022,2,A561,24.8,20.4,56.96,33.0
2022,2,A562,25.15,20.18,55.61,123.0
2022,2,A563,28.96,23.22,51.04,1.0
2022,2,A564,25.44,21.29,56.68,34.0
2022,2,A565,26.15,20.65,57.68,50.0
2022,2,A566,29.2,23.16,41.43,4.0
2022,2,A567,25.41,20.78,60.07,27.0
2022,2,A568,26.27,22.36,54.07,32.0
2022,2,A569,25.54,20.0,51.86,52.0
2022,2,A570,23.5,19.29,58.57,37.0
2022,2,A571,25.48,22.04,50.93,0.0
2022,2,A601,27.72,23.79,49.36,0.0
2022,2,A602,27.89,23.86,64.54,41.0
2022,2,A603,28.56,23.5,58.89,89.0
2022,2,A604,28.92,23.62,52.25,144.0
2022,2,A606,27.64,26.17,72.64,1.0
2022,2,A607,28.36,23.46,55.18,58.0
2022,2,A608,27.07,23.56,64.61,40.0
2022,2,A609,28.14,21.86,52.38,28.0
2022,2,A610,16.84,14.89,75.96,46.0
2022,2,A611,27.12,22.04,55.64,108.0
2022,2,A612,28.7,23.78,51.71,27.0
2022,2,A613,22.32,18.91,,5.0
2022,2,A614,28.35,25.17,49.36,38.0
2022,2,A615,27.89,23.52,54.0,0.0
2022,2,A616,28.08,23.69,64.39,0.0
2022,2,A617,29.0,22.83,51.43,72.0
2022,2,A618,22.78,18.54,65.82,38.0
2022,2,A619,27.88,23.28,61.07,27.0
2022,2,A620,27.23,24.4,67.36,23.0
2022,2,A621,27.67,24.42,54.61,17.0
2022,2,A622,28.7,23.88,55.96,34.0
2022,2,A623,30.31,23.84,53.11,58.0
2022,2,A624,21.56,17.65,59.86,93.0
2022,2,A625,,,,0.0
2022,2,A626,25.83,20.89,55.79,29.0
2022,2,A627,28.69,24.57,56.25,5.0
2022,2,A628,27.58,23.41,63.96,65.0
2022,2,A629,28.12,23.37,58.29,51.0
2022,2,A630,25.76,19.79,70.43,54.0
2022,2,A631,29.21,23.37,50.14,72.0
2022,2,A632,28.27,23.35,53.46,20.0
2022,2,A633,24.12,20.33,52.93,146.0
2022,2,A634,28.54,24.72,60.61,37.0
2022,2,A635,14.31,10.84,71.93,64.0
2022,2,A636,28.21,22.08,55.21,27.0
2022,2,A652,27.21,24.52,68.36,2.0
2022,2,A657,27.5,23.9,53.15,45.0
2022,2,A659,28.23,22.85,54.29,37.0
2022,2,A667,27.36,23.15,58.11,17.0
2022,2,A701,24.96,21.04,41.79,13.0
2022,2,A702,28.29,25.46,62.11,6.0
2022,2,A703,28.36,22.77,36.39,0.0
2022,2,A704,30.81,25.46,38.11,0.0
2022,2,A705,29.31,25.25,46.64,0.0
2022,2,A706,21.08,15.15,46.57,1.0
2022,2,A707,29.42,25.56,38.39,12.0
2022,2,A708,24.72,20.8,50.79,36.0
2022,2,A709,29.79,28.4,39.89,4.0
2022,2,A710,23.0,29.0,55.5,0.0
2022,2,A711,25.96,20.21,52.54,34.0
2022,2,A712,,,,0.0
2022,2,A713,24.9,21.33,43.93,14.0
2022,2,A714,27.13,21.72,43.68,1.0
2022,2,A715,,,,0.0
2022,2,A716,,,,0.0
2022,2,A717,,,,0.0
2022,2,A718,,,,0.0
2022,2,A719,,,,0.0
2022,2,A721,,,,0.0
2022,2,A722,,,,0.0
2022,2,A723,,,,0.0
2022,2,A724,,,,0.0
2022,2,A725,28.38,25.82,46.71,0.0
2022,2,A726,,,,0.0
2022,2,A727,,,,0.0
2022,2,A728,26.32,21.89,46.82,2.0
2022,2,A729,28.33,22.44,42.36,0.0
2022,2,A730,,,,0.0
2022,2,A731,,,,0.0
2022,2,A732,,,,0.0
2022,2,A733,30.12,26.1,47.93,28.0
2022,2,A734,28.96,23.36,45.71,54.0
2022,2,A735,28.36,22.46,43.57,4.0
2022,2,A736,28.08,25.89,46.11,0.0
2022,2,A737,28.83,21.62,46.88,0.0
2022,2,A738,27.24,22.54,44.75,26.0
2022,2,A739,28.56,19.38,30.7,2.0
2022,2,A740,25.25,18.64,49.07,0.0
2022,2,A741,29.33,26.07,42.14,0.0
2022,2,A742,32.67,31.0,37.92,0.0
2022,2,A743,31.19,24.52,38.14,0.0
2022,2,A744,26.0,21.1,38.75,1.0
2022,2,A746,,,,0.0
2022,2,A747,28.24,22.0,43.86,21.0
2022,2,A748,29.0,21.82,48.96,11.0
2022,2,A749,,,,0.0
2022,2,A750,,,,0.0
2022,2,A751,,,,0.0
2022,2,A752,31.85,29.35,35.57,0.0
2022,2,A753,27.75,24.33,34.4,0.0
2022,2,A754,30.0,23.0,40.93,25.0
2022,2,A755,25.85,21.83,44.18,5.0
2022,2,A756,30.59,23.81,41.25,75.0
2022,2,A757,,,,0.0
2022,2,A758,33.0,26.18,30.86,1.0
2022,2,A759,,,,0.0
2022,2,A760,27.25,20.85,47.36,0.0
2022,2,A761,,,,0.0
2022,2,A762,29.88,24.27,43.18,25.0
2022,2,A763,28.19,21.68,50.54,35.0
2022,2,A764,27.85,22.88,48.46,55.0
2022,2,A765,28.79,27.42,85.96,0.0
2022,2,A766,31.47,26.24,52.82,0.0
2022,2,A767,,,,0.0
2022,2,A768,28.27,23.19,44.07,1.0
2022,2,A769,27.33,21.47,45.33,11.0
2022,2,A770,26.26,21.7,49.61,38.0
2022,2,A771,24.84,20.14,50.61,29.0
2022,2,A801,28.44,23.5,45.43,2.0
2022,2,A802,26.31,20.35,49.96,6.0
2022,2,A803,26.96,20.81,43.0,21.0
2022,2,A804,26.5,20.15,33.0,14.0
2022,2,A805,26.67,21.93,39.25,20.0
2022,2,A806,28.36,23.08,52.54,7.0
2022,2,A807,25.59,19.16,,51.0
2022,2,A808,27.15,22.31,59.25,11.0
2022,2,A809,29.0,22.65,24.21,7.0
2022,2,A810,27.0,25.56,31.48,0.0
2022,2,A811,23.92,19.44,45.46,74.0
2022,2,A812,25.77,19.07,35.71,12.0
2022,2,A813,28.04,20.93,40.21,6.0
2022,2,A814,27.46,21.82,52.57,5.0
2022,2,A815,21.92,15.48,44.54,17.0
2022,2,A816,,,,0.0
2022,2,A817,,,,0.0
2022,2,A818,26.5,19.4,40.39,0.0
2022,2,A819,,,,0.0
2022,2,A820,30.04,23.85,32.96,26.0
2022,2,A821,29.05,24.79,43.43,21.0
2022,2,A822,,,,0.0
2022,2,A823,22.04,17.89,55.82,9.0
2022,2,A824,,,,0.0
2022,2,A825,31.67,26.43,37.61,11.0
2022,2,A826,30.74,21.81,26.93,30.0
2022,2,A827,26.77,20.04,35.75,15.0
2022,2,A828,25.33,23.67,36.67,0.0
2022,2,A829,21.35,15.88,48.68,1.0
2022,2,A830,31.12,23.91,25.5,20.0
2022,2,A831,30.31,20.52,25.46,17.0
2022,2,A832,29.16,20.19,31.36,25.0
2022,2,A833,29.85,22.38,27.79,54.0
2022,2,A834,25.42,22.76,55.93,0.0
2022,2,A835,28.77,23.93,34.96,8.0
2022,2,A836,25.26,20.79,52.32,12.0
2022,2,A837,25.19,19.13,41.93,41.0
2022,2,A838,25.04,19.69,60.04,0.0
2022,2,A839,26.54,19.3,37.71,36.0
2022,2,A840,26.15,19.54,38.86,16.0
2022,2,A841,27.0,19.83,37.32,3.0
2022,2,A842,,,,0.0
2022,2,A843,,,,0.0
2022,2,A844,26.7,19.16,35.71,14.0
2022,2,A845,16.96,12.88,58.04,0.0
2022,2,A846,31.21,24.74,32.64,10.0
2022,2,A848,26.33,21.22,39.68,31.0
2022,2,A849,30.42,24.8,41.04,8.0
2022,2,A850,29.65,23.46,39.14,15.0
2022,2,A851,26.54,22.75,68.04,33.0
2022,2,A852,31.15,23.96,28.07,31.0
2022,2,A853,26.33,20.33,33.54,2.0
2022,2,A854,26.96,21.3,34.11,33.0
2022,2,A855,,,,0.0
2022,2,A856,28.4,20.62,33.61,30.0
2022,2,A857,28.92,21.26,34.75,0.0
2022,2,A858,26.81,20.12,39.68,22.0
2022,2,A859,24.29,18.23,38.46,13.0
2022,2,A860,22.12,18.25,45.88,7.0
2022,2,A861,25.36,19.83,45.19,13.0
2022,2,A862,23.64,18.42,46.54,7.0
2022,2,A863,25.89,20.08,43.04,60.0
2022,2,A864,23.92,18.26,44.14,0.0
2022,2,A865,21.84,19.79,48.18,1.0
2022,2,A866,,,,0.0
2022,2,A867,27.42,23.19,50.86,3.0
2022,2,A868,27.05,22.48,61.75,10.0
2022,2,A869,30.0,29.0,52.67,0.0
2022,2,A870,22.19,17.78,,29.0
2022,2,A871,,,,0.0
2022,2,A872,,,,0.0
2022,2,A873,28.56,24.04,53.82,41.0
2022,2,A874,22.25,17.88,42.43,0.0
2022,2,A875,26.32,16.7,45.79,65.0
2022,2,A876,26.5,17.92,27.5,0.0
2022,2,A878,,,,0.0
2022,2,A879,24.76,20.38,50.64,0.0
2022,2,A880,23.48,17.3,41.64,34.0
2022,2,A881,35.33,21.67,24.67,0.0
2022,2,A882,27.33,21.52,39.75,22.0
2022,2,A883,26.0,21.04,37.79,17.0
2022,2,A884,29.56,22.08,,6.0
2022,2,A886,27.5,22.81,36.36,9.0
2022,2,A887,25.54,20.25,52.57,43.0
2022,2,A889,28.27,19.54,30.04,36.0
2022,2,A893,26.74,20.35,40.11,25.0
2022,2,A894,26.85,19.3,35.18,14.0
2022,2,A895,27.28,21.4,37.32,23.0
2022,2,A897,23.6,16.5,45.57,22.0
2022,2,A898,24.11,18.08,42.5,14.0
2022,2,A899,,,,0.0
2022,2,A901,30.2,26.68,48.0,17.0
2022,2,A902,28.0,23.16,60.18,0.0
2022,2,A903,30.0,26.46,54.89,0.0
2022,2,A904,,,,0.0
2022,2,A905,28.5,27.67,,0.0
2022,2,A906,,,,0.0
2022,2,A907,,,,0.0
2022,2,A908,,,,0.0
2022,2,A909,,,,0.0
2022,2,A910,,,,0.0
2022,2,A911,,,59.43,83.0
2022,2,A912,25.92,21.37,56.39,0.0
2022,2,A913,26.93,24.14,62.4,2.0
2022,2,A914,,,,0.0
2022,2,A915,,,,0.0
2022,2,A916,,,,0.0
2022,2,A917,,,,0.0
2022,2,A919,,,,0.0
2022,2,A920,,,,0.0
2022,2,A921,33.33,,,0.0
2022,2,A922,,,,0.0
2022,2,A923,,,,0.0
2022,2,A924,,,,0.0
2022,2,A925,26.62,24.5,61.86,163.0
2022,2,A926,,,,0.0
2022,2,A927,,,,0.0
2022,2,A928,28.0,22.75,57.18,0.0
2022,2,A929,,,,0.0
2022,2,A930,,,,0.0
2022,2,A931,,,,0.0
2022,2,A932,,,,0.0
2022,2,A933,,,,0.0
2022,2,A934,26.7,22.94,50.14,0.0
2022,2,A935,,,,0.0
2022,2,A936,,,,0.0
2022,2,A937,29.0,28.2,59.54,0.0
2022,2,A938,26.17,22.23,54.29,86.0
2022,2,A939,,,,0.0
2022,2,A940,,,,0.0
2022,2,A942,,,,0.0
2022,2,A943,,,,0.0
2022,2,A944,29.25,24.0,,0.0
2022,2,B803,30.6,22.15,39.32,23.0
2022,2,B804,,,,0.0
2022,2,B806,24.87,18.42,50.89,13.0
2022,2,F501,23.0,18.96,51.96,56.0
2022,3,A001,24.57,19.0,43.29,30.0
2022,3,A002,29.47,21.61,35.35,8.0
2022,3,A003,27.83,21.13,36.87,11.0
2022,3,A005,28.9,23.07,53.39,13.0
2022,3,A009,28.61,23.86,56.42,61.0
2022,3,A010,28.23,23.07,46.03,12.0
2022,3,A011,29.76,24.17,41.55,13.0
2022,3,A012,27.71,20.48,37.71,13.0
2022,3,A013,30.26,24.23,44.13,40.0
2022,3,A014,27.66,22.73,44.26,10.0
2022,3,A015,27.24,22.63,46.06,0.0
2022,3,A016,26.36,21.38,44.39,25.0
2022,3,A017,28.27,22.18,36.18,3.0
2022,3,A018,28.0,24.0,52.42,32.0
2022,3,A019,28.64,23.69,54.1,17.0
2022,3,A020,30.17,29.75,58.38,0.0
2022,3,A021,,,,0.0
2022,3,A022,27.86,23.52,39.84,5.0
2022,3,A023,26.56,21.54,44.97,57.0
2022,3,A024,23.18,18.3,48.45,14.0
2022,3,A025,27.71,21.73,42.58,98.0
2022,3,A026,26.0,21.31,49.65,26.0
2022,3,A027,28.31,23.7,57.16,55.0
2022,3,A028,29.3,21.96,43.97,74.0
2022,3,A029,30.22,22.59,45.0,39.0
2022,3,A031,27.85,24.79,57.29,42.0
2022,3,A032,26.59,22.52,43.9,22.0
2022,3,A033,27.28,22.77,38.16,58.0
2022,3,A034,27.46,22.8,38.35,9.0
2022,3,A035,29.0,23.04,42.1,7.0
2022,3,A036,25.71,19.37,41.84,63.0
2022,3,A037,26.59,20.24,41.45,33.0
2022,3,A038,,,,0.0
2022,3,A039,28.76,24.59,54.35,44.0
2022,3,A040,,,,0.0
2022,3,A041,,,63.5,0.0
2022,3,A042,24.43,19.63,45.61,5.0
2022,3,A043,,,,0.0
2022,3,A044,,,,0.0
2022,3,A045,25.77,20.71,40.48,0.0
2022,3,A046,25.08,19.93,38.74,50.0
2022,3,A047,24.5,20.18,44.32,9.0
2022,3,A048,29.21,26.47,66.29,9.0
2022,3,A049,,,61.9,0.0
2022,3,A050,31.29,27.12,56.26,3.0
2022,3,A051,27.78,23.58,63.87,69.0
2022,3,A052,30.75,25.4,53.88,0.0
2022,3,A053,27.86,22.52,59.19,44.0
2022,3,A054,29.19,23.37,51.77,37.0
2022,3,A055,29.0,27.2,80.59,1.0
2022,3,A056,24.75,19.71,41.48,2.0
2022,3,A101,28.42,25.08,60.29,102.0
2022,3,A102,28.44,23.11,63.03,51.0
2022,3,A104,,,,0.0
2022,3,A108,,,,0.0
2022,3,A109,,,,0.0
2022,3,A110,,,,0.0
2022,3,A111,27.52,24.38,59.45,0.0
2022,3,A112,,,,0.0
2022,3,A113,,,,0.0
2022,3,A117,26.5,24.25,68.17,3.0
2022,3,A119,27.64,24.59,61.42,54.0
2022,3,A120,,,,0.0
2022,3,A121,27.97,24.93,66.45,0.0
2022,3,A122,28.0,24.25,71.25,32.0
2022,3,A123,,,,0.0
2022,3,A124,,,,0.0
2022,3,A125,25.38,23.25,86.1,96.0
2022,3,A126,,,,0.0
2022,3,A128,,,,0.0
2022,3,A133,,,,0.0
2022,3,A134,29.67,26.61,58.81,7.0
2022,3,A135,27.89,25.9,,0.0
2022,3,A136,,,,0.0
2022,3,A137,,,,0.0
2022,3,A138,,,,0.0
2022,3,A140,,,,0.0
2022,3,A144,27.27,26.8,,1.0
2022,3,A201,28.07,24.6,63.58,130.0
2022,3,A202,28.1,24.7,63.65,59.0
2022,3,A203,26.34,24.0,69.97,0.0
2022,3,A204,,,,0.0
2022,3,A205,,,,0.0
2022,3,A206,,,,0.0
2022,3,A207,,,,0.0
2022,3,A209,,,,0.0
2022,3,A210,,,,0.0
2022,3,A211,,,,0.0
2022,3,A212,28.38,24.3,55.29,127.0
2022,3,A213,,,,0.0
2022,3,A214,,,75.65,93.0
2022,3,A215,26.28,24.39,75.06,0.0
2022,3,A216,28.0,23.76,58.29,0.0
2022,3,A217,,,,0.0
2022,3,A218,,,,0.0
2022,3,A219,29.0,23.0,77.67,19.0
2022,3,A220,28.7,25.16,56.39,62.0
2022,3,A221,28.72,26.19,58.74,0.0
2022,3,A222,,,,0.0
2022,3,A223,,,,0.0
2022,3,A224,,,,0.0
2022,3,A225,27.43,24.18,63.39,87.0
2022,3,A226,27.89,24.33,66.06,94.0
2022,3,A227,,,,0.0
2022,3,A228,,,,0.0
2022,3,A229,28.8,27.2,65.4,0.0
2022,3,A230,24.54,21.15,66.65,105.0
2022,3,A231,,,,0.0
2022,3,A232,,,,0.0
2022,3,A233,28.65,23.86,54.77,0.0
2022,3,A234,27.64,23.16,66.03,26.0
2022,3,A235,,,,0.0
2022,3,A236,,,,0.0
2022,3,A237,,,,0.0
2022,3,A238,,,,0.0
2022,3,A239,,,,0.0
2022,3,A240,,,,0.0
2022,3,A241,27.38,24.31,57.61,35.0
2022,3,A242,,,,0.0
2022,3,A244,,,,0.0
2022,3,A246,,,,0.0
2022,3,A247,28.77,23.83,64.1,41.0
2022,3,A248,27.71,23.56,64.97,81.0
2022,3,A249,,,,0.0
2022,3,A250,,,,0.0
2022,3,A251,,,,0.0
2022,3,A252,28.3,23.75,63.1,86.0
2022,3,A253,,,,0.0
2022,3,A254,28.53,23.84,61.26,57.0
2022,3,A255,29.0,27.45,64.14,11.0
2022,3,A256,,,,0.0
2022,3,A303,29.04,24.79,,85.0
2022,3,A304,30.11,27.31,68.0,0.0
2022,3,A305,28.38,25.1,61.19,114.0
2022,3,A306,,,,0.0
2022,3,A307,30.5,25.41,38.42,8.0
2022,3,A308,28.72,24.03,62.84,0.0
2022,3,A309,30.27,26.75,44.35,0.0
2022,3,A310,24.4,21.67,59.39,34.0
2022,3,A311,29.67,25.91,59.29,26.0
2022,3,A312,29.88,24.26,55.87,120.0
2022,3,A313,27.3,22.89,54.0,46.0
2022,3,A314,22.55,21.12,86.62,0.0
2022,3,A315,,,,0.0
2022,3,A316,31.52,29.48,42.1,0.0
2022,3,A317,,,,0.0
2022,3,A318,,,,0.0
2022,3,A319,28.67,24.62,55.94,50.0
2022,3,A320,29.14,25.61,58.32,38.0
2022,3,A321,31.05,29.21,47.39,0.0
2022,3,A322,,,85.0,0.0
2022,3,A323,,,,0.0
2022,3,A324,,,,0.0
2022,3,A325,30.33,28.25,49.48,1.0
2022,3,A326,29.58,23.93,53.16,17.0
2022,3,A327,28.74,24.11,42.65,0.0
2022,3,A328,30.11,25.53,42.87,0.0
2022,3,A329,,,,0.0
2022,3,A330,30.04,27.5,42.0,0.0
2022,3,A331,,,,0.0
2022,3,A332,29.24,24.48,44.81,19.0
2022,3,A333,29.34,25.44,46.48,3.0
2022,3,A334,28.66,22.53,35.52,35.0
2022,3,A335,27.67,24.54,58.32,125.0
2022,3,A336,29.35,23.79,51.94,0.0
2022,3,A337,28.5,24.44,60.65,0.0
2022,3,A339,29.93,25.34,45.74,0.0
2022,3,A340,,,,0.0
2022,3,A341,,,,0.0
2022,3,A342,29.5,29.0,57.82,0.0
2022,3,A343,30.6,29.0,54.1,0.0
2022,3,A344,,,,0.0
2022,3,A345,29.89,27.35,50.48,0.0
2022,3,A346,,,,0.0
2022,3,A347,,,,0.0
2022,3,A348,29.93,24.39,36.97,22.0
2022,3,A349,28.47,22.9,36.45,19.0
2022,3,A350,,,,0.0
2022,3,A351,,,,0.0
2022,3,A352,27.83,24.89,,0.0
2022,3,A353,,,,0.0
2022,3,A354,,,,0.0
2022,3,A355,,,,0.0
2022,3,A356,,,,0.0
2022,3,A357,,,,0.0
2022,3,A358,,,,0.0
2022,3,A359,,,,0.0
2022,3,A360,,,,0.0
2022,3,A361,,,,0.0
2022,3,A363,26.96,23.21,60.42,62.0
2022,3,A364,27.55,24.67,59.94,69.0
2022,3,A365,27.77,23.48,50.45,0.0
2022,3,A366,,,,0.0
2022,3,A367,,,,0.0
2022,3,A368,,,,0.0
2022,3,A369,,,,0.0
2022,3,A370,28.87,27.0,48.61,0.0
2022,3,A371,30.73,24.68,40.71,5.0
2022,3,A372,32.35,27.78,51.35,12.0
2022,3,A373,,,,0.0
2022,3,A374,27.25,22.36,55.94,0.0
2022,3,A375,28.2,25.13,,3.0
2022,3,A376,,,,0.0
2022,3,A377,,,,0.0
2022,3,A401,28.15,25.42,67.39,66.0
2022,3,A402,28.83,22.12,46.48,1.0
2022,3,A404,28.86,21.6,47.97,16.0
2022,3,A405,,,,0.0
2022,3,A406,26.46,23.11,57.48,19.0
2022,3,A407,24.69,19.77,55.42,9.0
2022,3,A408,29.11,23.37,52.52,0.0
2022,3,A409,,,,0.0
2022,3,A410,27.3,23.0,66.2,14.0
2022,3,A412,,,,0.0
2022,3,A413,28.96,23.97,48.87,35.0
2022,3,A414,24.32,19.25,60.87,7.0
2022,3,A415,28.45,23.44,41.31,5.0
2022,3,A416,28.93,20.32,49.81,20.0
2022,3,A417,27.96,24.5,36.0,15.0
2022,3,A418,30.81,24.32,45.58,0.0
2022,3,A419,,,,0.0
2022,3,A420,,,,0.0
2022,3,A421,,,,0.0
2022,3,A422,,,,0.0
2022,3,A423,30.05,28.06,46.71,0.0
2022,3,A424,28.25,20.86,41.19,15.0
2022,3,A425,26.62,23.38,52.48,13.0
2022,3,A426,29.0,24.04,33.1,0.0
2022,3,A427,26.5,23.0,76.71,0.0
2022,3,A428,,,,0.0
2022,3,A429,32.27,26.67,41.0,1.0
2022,3,A430,21.78,18.07,46.26,8.0
2022,3,A431,28.09,26.92,79.33,16.0
2022,3,A432,30.92,22.0,26.75,3.0
2022,3,A433,28.9,23.62,34.0,0.0
2022,3,A434,26.38,21.35,23.25,13.0
2022,3,A435,,,,0.0
2022,3,A436,28.69,23.33,36.77,5.0
2022,3,A437,,,,0.0
2022,3,A438,27.7,24.75,,109.0
2022,3,A439,28.9,23.56,39.94,0.0
2022,3,A440,,,,0.0
2022,3,A441,,,,0.0
2022,3,A442,30.23,24.75,40.03,8.0
2022,3,A443,,,,0.0
2022,3,A444,27.55,22.93,61.65,0.0
2022,3,A445,,,,0.0
2022,3,A446,28.86,23.07,47.68,0.0
2022,3,A447,,,,0.0
2022,3,A448,30.65,27.24,37.58,0.0
2022,3,A449,,,,0.0
2022,3,A450,,,,0.0
2022,3,A451,,,,0.0
2022,3,A452,28.18,21.81,56.0,26.0
2022,3,A453,,,,0.0
2022,3,A455,,,,0.0
2022,3,A456,28.45,24.61,71.23,68.0
2022,3,A458,29.0,24.64,45.39,1.0
2022,3,A502,24.79,18.67,46.16,8.0
2022,3,A505,26.07,20.86,39.65,0.0
2022,3,A506,27.96,21.8,32.16,0.0
2022,3,A507,28.03,22.52,37.81,25.0
2022,3,A508,29.65,23.65,39.97,13.0
2022,3,A509,20.84,15.64,50.45,51.0
2022,3,A510,24.16,19.8,49.22,0.0
2022,3,A511,28.93,22.9,41.52,0.0
2022,3,A512,30.16,22.31,39.58,16.0
2022,3,A513,26.53,21.38,46.45,2.0
2022,3,A514,26.38,19.3,36.06,2.0
2022,3,A515,26.21,19.34,41.94,0.0
2022,3,A516,26.92,20.63,40.1,8.0
2022,3,A517,28.86,22.31,41.29,1.0
2022,3,A518,24.59,20.0,50.65,7.0
2022,3,A519,29.79,23.1,49.48,38.0
2022,3,A520,27.81,21.52,39.9,7.0
2022,3,A521,27.79,21.72,37.13,0.0
2022,3,A522,27.76,22.39,41.84,3.0
2022,3,A523,26.32,19.71,42.52,47.0
2022,3,A524,27.42,20.33,41.45,4.0
2022,3,A525,25.69,20.71,38.45,24.0
2022,3,A526,27.29,20.89,37.1,4.0
2022,3,A527,,,,0.0
2022,3,A528,26.52,21.35,40.71,0.0
2022,3,A529,26.33,18.97,44.84,7.0
2022,3,A530,23.38,18.48,42.97,39.0
2022,3,A531,25.03,16.72,52.03,7.0
2022,3,A532,30.48,25.0,38.61,0.0
2022,3,A533,25.12,19.63,41.48,0.0
2022,3,A534,29.23,23.33,39.74,0.0
2022,3,A535,27.6,19.11,36.26,0.0
2022,3,A536,28.07,21.2,40.68,6.0
2022,3,A537,22.07,18.61,44.52,9.0
2022,3,A538,28.45,21.74,33.84,0.0
2022,3,A539,27.52,22.81,38.61,0.0
2022,3,A540,29.43,23.47,41.26,7.0
2022,3,A541,,,,0.0
2022,3,A542,29.61,22.14,39.68,9.0
2022,3,A543,,,,0.0
2022,3,A544,,,,0.0
2022,3,A545,28.59,22.04,32.9,0.0
2022,3,A546,,,,0.0
2022,3,A547,29.03,23.1,51.71,1.0
2022,3,A548,26.83,21.27,38.52,0.0
2022,3,A549,27.62,22.22,41.9,3.0
2022,3,A550,28.73,23.29,36.23,3.0
2022,3,A551,25.68,20.25,46.0,1.0
2022,3,A552,27.89,21.96,36.48,0.0
2022,3,A553,27.6,23.88,40.33,0.0
2022,3,A554,29.13,23.18,40.26,0.0
2022,3,A555,24.53,19.41,41.87,16.0
2022,3,A556,26.31,19.18,48.06,4.0
2022,3,A557,32.04,23.14,39.19,3.0
2022,3,A559,27.36,21.68,43.06,0.0
2022,3,A560,27.82,21.32,40.84,1.0
2022,3,A561,21.0,21.5,62.5,0.0
2022,3,A562,26.41,21.48,42.23,3.0
