bioma,estado,mes_nome,mes_numero,ano,area_queimada_ha
Cerrado,Minas Gerais,Julho,7,2020,7861.586272930873
Cerrado,Minas Gerais,Julho,7,2021,15023.171042334003
Cerrado,Minas Gerais,Julho,7,2022,12485.213604357912
Cerrado,Minas Gerais,Julho,7,2023,8418.488069158935
Cerrado,Minas Gerais,Junho,6,2019,3672.4927682678244
Cerrado,Minas Gerais,Junho,6,2020,3342.099465722656
Cerrado,Minas Gerais,Junho,6,2021,7219.516910766605
Cerrado,Minas Gerais,Junho,6,2022,6124.699820623785
Cerrado,Minas Gerais,Junho,6,2023,2936.992239453127
Cerrado,Minas Gerais,Maio,5,2019,1747.8522211425773
Cerrado,Minas Gerais,Maio,5,2020,2228.114529943848
Cerrado,Minas Gerais,Maio,5,2021,3567.1798036193854
Cerrado,Minas Gerais,Maio,5,2022,1688.0035174987802
Cerrado,Minas Gerais,Maio,5,2023,4214.926842864989
Cerrado,Minas Gerais,Março,3,2019,497.40443239135817
Cerrado,Minas Gerais,Março,3,2020,310.777380847168
Cerrado,Minas Gerais,Março,3,2021,6113.906646008362
Cerrado,Minas Gerais,Março,3,2022,3978.1284574951155
Cerrado,Minas Gerais,Março,3,2023,2259.380189801021
Cerrado,Minas Gerais,Novembro,11,2019,22118.95298775015
Cerrado,Minas Gerais,Novembro,11,2020,4981.2851906799315
Cerrado,Minas Gerais,Novembro,11,2021,12623.600184875819
Cerrado,Minas Gerais,Novembro,11,2022,5937.173405963131
Cerrado,Minas Gerais,Novembro,11,2023,9286.626392828362
Cerrado,Minas Gerais,Outubro,10,2019,58795.51320892346
Cerrado,Minas Gerais,Outubro,10,2020,83539.4076657904
Cerrado,Minas Gerais,Outubro,10,2021,82740.6087889664
Cerrado,Minas Gerais,Outubro,10,2022,36471.090980151486
Cerrado,Minas Gerais,Outubro,10,2023,19776.17854628908
Cerrado,Minas Gerais,Setembro,9,2019,59392.525179205404
Cerrado,Minas Gerais,Setembro,9,2020,102835.36884419555
Cerrado,Minas Gerais,Setembro,9,2021,113132.77489076566
Cerrado,Minas Gerais,Setembro,9,2022,75642.4735740539
Cerrado,Minas Gerais,Setembro,9,2023,38053.04800644533
Cerrado,Paraná,Abril,4,2020,2.93523210449219
Cerrado,Paraná,Abril,4,2021,67.19436152954096
Cerrado,Paraná,Abril,4,2022,19.34647069091799
Cerrado,Paraná,Abril,4,2023,36.10070778808591
Cerrado,Paraná,Agosto,8,2019,110.05568141479502
Cerrado,Paraná,Agosto,8,2020,339.6788185913089
Cerrado,Paraná,Agosto,8,2021,338.8774902526856
Cerrado,Paraná,Agosto,8,2022,494.93893769531184
Cerrado,Paraná,Dezembro,12,2020,97.3899422851563
Cerrado,Paraná,Dezembro,12,2021,160.67471405029303
Cerrado,Paraná,Dezembro,12,2023,0.6520634765624992
Cerrado,Paraná,Fevereiro,2,2020,0.7346449157714845
Cerrado,Paraná,Fevereiro,2,2021,36.00506621093743
Cerrado,Paraná,Fevereiro,2,2022,66.34925144042967
Cerrado,Paraná,Janeiro,1,2019,49.18917866210937
Cerrado,Paraná,Janeiro,1,2020,10.202487792968753
Cerrado,Paraná,Janeiro,1,2021,1.714862030029297
Cerrado,Paraná,Janeiro,1,2022,2.1192216491699223
Cerrado,Paraná,Julho,7,2019,61.198655493164075
Cerrado,Paraná,Julho,7,2021,111.374202520752
Cerrado,Paraná,Julho,7,2022,32.63281185302729
Cerrado,Paraná,Junho,6,2019,64.54157653808583
Cerrado,Paraná,Junho,6,2020,10.118461798095707
Cerrado,Paraná,Junho,6,2021,87.46145370483404
Cerrado,Paraná,Junho,6,2022,130.3643618103027
Cerrado,Paraná,Junho,6,2023,95.71061508178704
Cerrado,Paraná,Maio,5,2019,14.955625488281266
Cerrado,Paraná,Maio,5,2020,102.64457429809566
Cerrado,Paraná,Maio,5,2021,44.17936290893561
Cerrado,Paraná,Maio,5,2022,28.66463339843751
Cerrado,Paraná,Maio,5,2023,5.790835382080076
Cerrado,Paraná,Março,3,2019,35.82477838134769
Cerrado,Paraná,Março,3,2020,17.2259966064453
Cerrado,Paraná,Março,3,2021,8.495986425781252
Cerrado,Paraná,Março,3,2023,7.765913519287105
Cerrado,Paraná,Novembro,11,2019,253.55252155151356
Cerrado,Paraná,Novembro,11,2020,68.89086206054691
Cerrado,Paraná,Novembro,11,2021,236.90153238525357
Cerrado,Paraná,Novembro,11,2022,5.795502130126957
Cerrado,Paraná,Novembro,11,2023,2.449219927978512
Cerrado,Paraná,Outubro,10,2019,15.506063159179691
Cerrado,Paraná,Outubro,10,2020,684.3171339782722
Cerrado,Paraná,Outubro,10,2022,45.304625152587874
Cerrado,Paraná,Setembro,9,2019,378.2982203063963
Cerrado,Paraná,Setembro,9,2020,222.21786251831088
Cerrado,Paraná,Setembro,9,2021,181.0740145019533
Cerrado,Paraná,Setembro,9,2022,57.40642667846692
Cerrado,Paraná,Setembro,9,2023,75.3099016906739
Cerrado,Pará,Abril,4,2019,5.2045387573242206
Cerrado,Pará,Abril,4,2020,2.5627008666992226
Cerrado,Pará,Abril,4,2021,8.93177786865235
Cerrado,Pará,Abril,4,2022,21.57282793579101
Cerrado,Pará,Abril,4,2023,1.948007794189454
Cerrado,Pará,Agosto,8,2019,18462.786743152024
Cerrado,Pará,Agosto,8,2020,8322.108180267182
Cerrado,Pará,Agosto,8,2021,6236.8484157409775
Cerrado,Pará,Agosto,8,2022,15981.719267987228
Cerrado,Pará,Agosto,8,2023,2383.2889222778267
Cerrado,Pará,Dezembro,12,2019,129.83109352417
Cerrado,Pará,Dezembro,12,2020,307.6780987243658
Cerrado,Pará,Dezembro,12,2022,155.86716511840822
Cerrado,Pará,Dezembro,12,2023,48.713818029785166
Cerrado,Pará,Fevereiro,2,2019,147.2632204345703
Cerrado,Pará,Fevereiro,2,2020,9.563121209716796
Cerrado,Pará,Fevereiro,2,2022,67.26545526733409
Cerrado,Pará,Fevereiro,2,2023,1.1514246215820305
Cerrado,Pará,Janeiro,1,2019,44.40179995727543
Cerrado,Pará,Janeiro,1,2020,35.105605926513675
Cerrado,Pará,Janeiro,1,2021,358.32933189087163
Cerrado,Pará,Janeiro,1,2022,13.538707446289054
Cerrado,Pará,Janeiro,1,2023,16.196140643310542
Cerrado,Pará,Julho,7,2019,5369.083170635977
Cerrado,Pará,Julho,7,2020,3551.1818532714897
Cerrado,Pará,Julho,7,2021,1961.9690373290975
Cerrado,Pará,Julho,7,2022,2770.079216888432
Cerrado,Pará,Julho,7,2023,1002.0995864562998
Cerrado,Pará,Junho,6,2019,2495.6453150756834
Cerrado,Pará,Junho,6,2020,2434.157042504875
Cerrado,Pará,Junho,6,2021,22.641457373046837
Cerrado,Pará,Junho,6,2022,1434.12741793213
Cerrado,Pará,Junho,6,2023,997.923643463138
Cerrado,Pará,Maio,5,2019,313.1463641357444
Cerrado,Pará,Maio,5,2020,185.69740493164016
Cerrado,Pará,Maio,5,2021,376.96182705688534
Cerrado,Pará,Maio,5,2022,239.99795213623042
Cerrado,Pará,Maio,5,2023,42.33036114501951
Cerrado,Pará,Março,3,2019,0.7944415100097661
Cerrado,Pará,Março,3,2020,3.360008544921873
Cerrado,Pará,Março,3,2021,20.284356414794964
Cerrado,Pará,Março,3,2022,30.603772961425836
Cerrado,Pará,Março,3,2023,2.125434698486327
Cerrado,Pará,Novembro,11,2019,540.4731362976037
Cerrado,Pará,Novembro,11,2020,6.195664111328121
Cerrado,Pará,Novembro,11,2021,42.07558897094722
Cerrado,Pará,Novembro,11,2022,523.2407297668464
Cerrado,Pará,Novembro,11,2023,1600.5738776306086
Cerrado,Pará,Outubro,10,2019,866.0239688659672
Cerrado,Pará,Outubro,10,2020,43593.5302323375
Cerrado,Pará,Outubro,10,2021,2272.051479669211
Cerrado,Pará,Outubro,10,2022,27597.501649755817
Cerrado,Pará,Outubro,10,2023,1172.5008717895491
Cerrado,Pará,Setembro,9,2019,50073.152080427135
Cerrado,Pará,Setembro,9,2020,66745.40249772977
Cerrado,Pará,Setembro,9,2021,10851.932704730223
Cerrado,Pará,Setembro,9,2022,27713.49008274622
Cerrado,Pará,Setembro,9,2023,4295.748191668696
Cerrado,Piauí,Abril,4,2019,1004.3491071899431
Cerrado,Piauí,Abril,4,2020,1051.8144158020007
Cerrado,Piauí,Abril,4,2021,2972.314275305179
Cerrado,Piauí,Abril,4,2022,14771.8403243714
Cerrado,Piauí,Abril,4,2023,4908.350103942885
Cerrado,Piauí,Agosto,8,2019,116428.3734159065
Cerrado,Piauí,Agosto,8,2020,44690.63450418702
Cerrado,Piauí,Agosto,8,2021,184551.1203532897
Cerrado,Piauí,Agosto,8,2022,121235.70007824172
Cerrado,Piauí,Agosto,8,2023,104993.35351265303
Cerrado,Piauí,Dezembro,12,2019,84441.23898867193
Cerrado,Piauí,Dezembro,12,2020,12426.574251757786
Cerrado,Piauí,Dezembro,12,2021,7778.991371826189
Cerrado,Piauí,Dezembro,12,2022,6845.62262695922
Cerrado,Piauí,Dezembro,12,2023,62784.379856359854
Cerrado,Piauí,Fevereiro,2,2019,2065.0447412719727
Cerrado,Piauí,Fevereiro,2,2020,1068.954574389649
Cerrado,Piauí,Fevereiro,2,2021,2521.729089654536
Cerrado,Piauí,Fevereiro,2,2022,3672.7802484680246
Cerrado,Piauí,Fevereiro,2,2023,8648.955891040108
Cerrado,Piauí,Janeiro,1,2019,14045.84486846923
Cerrado,Piauí,Janeiro,1,2020,75085.15386910478
Cerrado,Piauí,Janeiro,1,2021,23934.945148883045
Cerrado,Piauí,Janeiro,1,2022,18049.438784399452
Cerrado,Piauí,Janeiro,1,2023,2853.389035601835
Cerrado,Piauí,Julho,7,2019,30808.396076623645
Cerrado,Piauí,Julho,7,2020,35244.297755938846
Cerrado,Piauí,Julho,7,2021,43339.384782946654
Cerrado,Piauí,Julho,7,2022,52825.41884403087
Cerrado,Piauí,Julho,7,2023,89197.12866904926
Cerrado,Piauí,Junho,6,2019,23429.230028027392
Cerrado,Piauí,Junho,6,2020,18029.082771008318
Cerrado,Piauí,Junho,6,2021,14065.659387261985
Cerrado,Piauí,Junho,6,2022,41055.06989547119
Cerrado,Piauí,Junho,6,2023,15285.425840563836
Cerrado,Piauí,Maio,5,2019,4448.569830108641
Cerrado,Piauí,Maio,5,2020,1370.9032681762658
Cerrado,Piauí,Maio,5,2021,6302.935911395259
Cerrado,Piauí,Maio,5,2022,16078.581826910373
Cerrado,Piauí,Maio,5,2023,21177.08688233029
Cerrado,Piauí,Março,3,2019,445.6395606323246
Cerrado,Piauí,Março,3,2020,486.66572078247054
Cerrado,Piauí,Março,3,2021,1081.2596054077164
Cerrado,Piauí,Março,3,2022,3190.886740246578
Cerrado,Piauí,Março,3,2023,1238.8004912475583
Cerrado,Piauí,Novembro,11,2019,148185.76734716794
Cerrado,Piauí,Novembro,11,2020,56504.84438349603
Cerrado,Piauí,Novembro,11,2021,42867.49542612357
Cerrado,Piauí,Novembro,11,2022,14720.872058312993
Cerrado,Piauí,Novembro,11,2023,88956.13165496239
Cerrado,Piauí,Outubro,10,2019,303919.61689064745
Cerrado,Piauí,Outubro,10,2020,407082.7776492115
Cerrado,Piauí,Outubro,10,2021,274147.4149225078
Cerrado,Piauí,Outubro,10,2022,586170.5551591595
Cerrado,Piauí,Outubro,10,2023,368900.52082768624
Cerrado,Piauí,Setembro,9,2019,435294.8998940464
Cerrado,Piauí,Setembro,9,2020,306031.24496950384
Cerrado,Piauí,Setembro,9,2021,316557.41106082103
Cerrado,Piauí,Setembro,9,2022,339420.5661453458
Cerrado,Piauí,Setembro,9,2023,557415.6272175844
Cerrado,Rondônia,Abril,4,2019,4.97503989868164
Cerrado,Rondônia,Abril,4,2021,7.337157275390627
Cerrado,Rondônia,Abril,4,2022,1.92169205932617
Cerrado,Rondônia,Abril,4,2023,0.5241028198242181
Cerrado,Rondônia,Agosto,8,2019,2671.4246585388255
Cerrado,Rondônia,Agosto,8,2020,778.7377104919425
Cerrado,Rondônia,Agosto,8,2021,371.62864251098426
Cerrado,Rondônia,Agosto,8,2022,352.624620123291
Cerrado,Rondônia,Agosto,8,2023,352.1444261352527
Cerrado,Rondônia,Dezembro,12,2019,16.941113696289065
Cerrado,Rondônia,Dezembro,12,2020,126.71631513671862
Cerrado,Rondônia,Dezembro,12,2021,10.917730468750001
Cerrado,Rondônia,Dezembro,12,2022,47.414893334960816
Cerrado,Rondônia,Dezembro,12,2023,77.32172967529299
Cerrado,Rondônia,Fevereiro,2,2019,95.59156264038083
Cerrado,Rondônia,Fevereiro,2,2020,0.61096455078125
Cerrado,Rondônia,Fevereiro,2,2021,1.2226065917968776
Cerrado,Rondônia,Fevereiro,2,2022,0.785634973144531
Cerrado,Rondônia,Fevereiro,2,2023,52.669618975830126
Cerrado,Rondônia,Janeiro,1,2020,5.239694769287107
Cerrado,Rondônia,Janeiro,1,2021,3.84265239257812
Cerrado,Rondônia,Janeiro,1,2022,1.833084698486326
Cerrado,Rondônia,Janeiro,1,2023,18.2553322448731
Cerrado,Rondônia,Julho,7,2019,1281.1457914367672
Cerrado,Rondônia,Julho,7,2020,144.98299876708984
Cerrado,Rondônia,Julho,7,2021,74.36805889892582
Cerrado,Rondônia,Julho,7,2022,120.10240784301733
Cerrado,Rondônia,Julho,7,2023,40.59716116333007
Cerrado,Rondônia,Junho,6,2019,154.29254616088897
Cerrado,Rondônia,Junho,6,2020,47.038199902343756
Cerrado,Rondônia,Junho,6,2021,37.0917888916016
Cerrado,Rondônia,Junho,6,2022,33.17592067871084
Cerrado,Rondônia,Junho,6,2023,1.9215945251464812
Cerrado,Rondônia,Maio,5,2019,3.142461364746093
Cerrado,Rondônia,Maio,5,2020,3.1422367126464885
Cerrado,Rondônia,Maio,5,2021,3.057112316894535
Cerrado,Rondônia,Maio,5,2022,0.2619906921386715
Cerrado,Rondônia,Maio,5,2023,12.053977172851567
Cerrado,Rondônia,Março,3,2019,0.436377630615234
Cerrado,Rondônia,Março,3,2023,1.397479095458989
Cerrado,Rondônia,Novembro,11,2019,56.68168560180667
Cerrado,Rondônia,Novembro,11,2020,703.2558691772456
Cerrado,Rondônia,Novembro,11,2022,923.055547717289
Cerrado,Rondônia,Novembro,11,2023,13.618050012207028
Cerrado,Rondônia,Outubro,10,2019,9.4303494506836
Cerrado,Rondônia,Outubro,10,2020,1453.3852737976085
Cerrado,Rondônia,Outubro,10,2021,107.76557108764624
Cerrado,Rondônia,Outubro,10,2022,2.357990411376949
Cerrado,Rondônia,Outubro,10,2023,50.14134741210933
Cerrado,Rondônia,Setembro,9,2019,1554.32783165285
Cerrado,Rondônia,Setembro,9,2020,1558.9994055542006
Cerrado,Rondônia,Setembro,9,2021,456.0849017211908
Cerrado,Rondônia,Setembro,9,2022,601.291773394775
Cerrado,Rondônia,Setembro,9,2023,172.2868565185546
Cerrado,São Paulo,Abril,4,2019,837.8144307739267
Cerrado,São Paulo,Abril,4,2020,848.8256882995618
Cerrado,São Paulo,Abril,4,2021,637.2183222778328
Cerrado,São Paulo,Abril,4,2022,585.6092297790528
Cerrado,São Paulo,Abril,4,2023,1376.7005135681202
Cerrado,São Paulo,Agosto,8,2019,4200.847414099123
Cerrado,São Paulo,Agosto,8,2020,5494.041197149658
Cerrado,São Paulo,Agosto,8,2021,6529.4611035217185
Cerrado,São Paulo,Agosto,8,2022,1209.7241583679217
Cerrado,São Paulo,Agosto,8,2023,2386.2361016418413
Cerrado,São Paulo,Dezembro,12,2019,19.54135478515624
Cerrado,São Paulo,Dezembro,12,2020,52.25093461914064
Cerrado,São Paulo,Dezembro,12,2021,474.85253565673867
Cerrado,São Paulo,Dezembro,12,2022,23.753351434326227
Cerrado,São Paulo,Dezembro,12,2023,160.893677148437
Cerrado,São Paulo,Fevereiro,2,2019,40.16114164428712
Cerrado,São Paulo,Fevereiro,2,2020,51.03433148193359
Cerrado,São Paulo,Fevereiro,2,2021,82.40407706909177
Cerrado,São Paulo,Fevereiro,2,2022,196.60342358398415
Cerrado,São Paulo,Fevereiro,2,2023,25.18517406616216
Cerrado,São Paulo,Janeiro,1,2019,192.33868970336886
Cerrado,São Paulo,Janeiro,1,2020,161.49137697143505
Cerrado,São Paulo,Janeiro,1,2022,38.32642862548831
Cerrado,São Paulo,Janeiro,1,2023,3.52195701293945
Cerrado,São Paulo,Julho,7,2019,2535.7780068603456
Cerrado,São Paulo,Julho,7,2020,3340.7021666320725
Cerrado,São Paulo,Julho,7,2021,3958.434456414798
Cerrado,São Paulo,Julho,7,2022,1777.2329212890634
Cerrado,São Paulo,Julho,7,2023,579.1745116088871
Cerrado,São Paulo,Junho,6,2019,1472.3577080139182
Cerrado,São Paulo,Junho,6,2020,1539.5397901611323
Cerrado,São Paulo,Junho,6,2021,969.6075468933094
Cerrado,São Paulo,Junho,6,2022,867.1599888244647
Cerrado,São Paulo,Junho,6,2023,2456.0862334289495
Cerrado,São Paulo,Maio,5,2019,794.2505567687974
Cerrado,São Paulo,Maio,5,2020,2325.5352911132745
Cerrado,São Paulo,Maio,5,2021,1235.18493312988
Cerrado,São Paulo,Maio,5,2022,720.4307316833493
Cerrado,São Paulo,Maio,5,2023,1878.2659347595254
Cerrado,São Paulo,Março,3,2019,461.16877977294985
Cerrado,São Paulo,Março,3,2020,497.9902403137203
Cerrado,São Paulo,Março,3,2021,476.21854497680584
Cerrado,São Paulo,Março,3,2022,66.85371041259756
Cerrado,São Paulo,Março,3,2023,269.4509726074214
Cerrado,São Paulo,Novembro,11,2019,260.962765917969
Cerrado,São Paulo,Novembro,11,2020,1273.608605798341
Cerrado,São Paulo,Novembro,11,2021,897.6644040405271
Cerrado,São Paulo,Novembro,11,2022,184.86897100830097
Cerrado,São Paulo,Novembro,11,2023,1221.6008955078137
Cerrado,São Paulo,Outubro,10,2019,3611.1986196655253
Cerrado,São Paulo,Outubro,10,2020,4343.197442407206
Cerrado,São Paulo,Outubro,10,2021,1164.8089600036622
Cerrado,São Paulo,Outubro,10,2022,807.2079053039549
Cerrado,São Paulo,Outubro,10,2023,321.6670385559087
Cerrado,São Paulo,Setembro,9,2019,2114.775815454097
Cerrado,São Paulo,Setembro,9,2020,16508.26027048349
Cerrado,São Paulo,Setembro,9,2021,21203.129384759468
Cerrado,São Paulo,Setembro,9,2022,2201.312676080332
Cerrado,São Paulo,Setembro,9,2023,2480.8036866394077
Cerrado,Tocantins,Abril,4,2019,1779.2502628784177
Cerrado,Tocantins,Abril,4,2020,3876.9883227600044
Cerrado,Tocantins,Abril,4,2021,2300.658235107423
Cerrado,Tocantins,Abril,4,2022,1786.1586637146004
Cerrado,Tocantins,Abril,4,2023,2626.683910491945
Cerrado,Tocantins,Agosto,8,2019,420531.8910429181
Cerrado,Tocantins,Agosto,8,2020,334248.8723290439
Cerrado,Tocantins,Agosto,8,2021,469084.9174203049
Cerrado,Tocantins,Agosto,8,2022,532631.5310703854
Cerrado,Tocantins,Agosto,8,2023,387992.6566437524
Cerrado,Tocantins,Dezembro,12,2019,4721.147801312255
Cerrado,Tocantins,Dezembro,12,2020,34201.89864859014
Cerrado,Tocantins,Dezembro,12,2021,708.1347701721188
Cerrado,Tocantins,Dezembro,12,2022,14322.13265461428
Cerrado,Tocantins,Dezembro,12,2023,6439.985280963132
Cerrado,Tocantins,Fevereiro,2,2019,1980.7725076049803
Cerrado,Tocantins,Fevereiro,2,2020,1546.5009750305176
Cerrado,Tocantins,Fevereiro,2,2021,328.9662878906255
Cerrado,Tocantins,Fevereiro,2,2022,1405.006926348875
Cerrado,Tocantins,Fevereiro,2,2023,539.6784659301751
Cerrado,Tocantins,Janeiro,1,2019,3796.8727218688973
Cerrado,Tocantins,Janeiro,1,2020,1696.3790520935067
Cerrado,Tocantins,Janeiro,1,2021,4098.72302991333
Cerrado,Tocantins,Janeiro,1,2022,1051.8528989501956
Cerrado,Tocantins,Janeiro,1,2023,758.8865611633308
Cerrado,Tocantins,Julho,7,2019,316942.4619859716
Cerrado,Tocantins,Julho,7,2020,165368.97192801567
Cerrado,Tocantins,Julho,7,2021,208030.22279002046
Cerrado,Tocantins,Julho,7,2022,293094.34347144247
Cerrado,Tocantins,Julho,7,2023,138562.05989192563
Cerrado,Tocantins,Junho,6,2019,128744.61622987023
Cerrado,Tocantins,Junho,6,2020,135256.06797103313
Cerrado,Tocantins,Junho,6,2021,59995.501379589485
Cerrado,Tocantins,Junho,6,2022,197903.37560492684
Cerrado,Tocantins,Junho,6,2023,134349.05278801898
Cerrado,Tocantins,Maio,5,2019,26818.67899263304
Cerrado,Tocantins,Maio,5,2020,29488.356077801593
Cerrado,Tocantins,Maio,5,2021,46947.18174019719
Cerrado,Tocantins,Maio,5,2022,52833.85110196535
Cerrado,Tocantins,Maio,5,2023,36249.62143049942
Cerrado,Tocantins,Março,3,2019,2506.033357122805
Cerrado,Tocantins,Março,3,2020,2446.410737152104
Cerrado,Tocantins,Março,3,2021,2886.134179577641
Cerrado,Tocantins,Março,3,2022,824.157455865478
Cerrado,Tocantins,Março,3,2023,831.0405761413576
Cerrado,Tocantins,Novembro,11,2019,39763.0194219116
Cerrado,Tocantins,Novembro,11,2020,76355.73093950166
Cerrado,Tocantins,Novembro,11,2021,2350.610048785401
Cerrado,Tocantins,Novembro,11,2022,50542.81105551151
Cerrado,Tocantins,Novembro,11,2023,59566.38667646411
Cerrado,Tocantins,Outubro,10,2019,359085.412090421
Cerrado,Tocantins,Outubro,10,2020,785187.2370913167
Cerrado,Tocantins,Outubro,10,2021,201442.3779284127
Cerrado,Tocantins,Outubro,10,2022,581284.1306713753
Cerrado,Tocantins,Outubro,10,2023,165862.65486563125
Cerrado,Tocantins,Setembro,9,2019,1228583.9803853333
Cerrado,Tocantins,Setembro,9,2020,840847.7824342345
Cerrado,Tocantins,Setembro,9,2021,618925.7064626692
Cerrado,Tocantins,Setembro,9,2022,478755.89157404576
Cerrado,Tocantins,Setembro,9,2023,464935.4052072514
